0 0 11.620745
1 1 9.999999
2 2 10.000001
2 400 4.3967857
2 716 8.0
3 3 11.331674
4 4 10.0
5 5 11.512691
5 574 4.6610327
5 2647 4.384357
6 6 11.285198
6 297 4.463329
6 723 6.024673
6 1067 4.5878086
6 2790 5.5084343
7 7 10.0
7 50 4.5213146
7 63 4.7565513
7 156 5.0
7 235 5.632848
7 254 4.52169
7 408 4.5112386
7 629 4.756551
7 733 5.52169
7 850 4.6242595
7 969 5.7565513
7 980 4.6242595
7 1021 5.3893986
7 1041 4.4428196
7 1075 6.277567
7 1077 4.4098587
7 1337 5.52169
7 1506 6.1989565
7 1610 4.867708
7 1896 6.52169
7 1915 5.52169
7 2077 4.410157
7 2115 5.7565513
7 2134 4.610003
7 2155 5.632848
7 2170 4.289407
7 2196 4.8677087
7 2226 5.52169
7 2227 4.756551
7 2253 4.7651386
7 2441 4.756551
7 2476 6.6900973
7 2571 4.5216904
7 2617 4.765139
7 2904 5.756551
7 2948 6.0
7 2951 5.632848
7 2981 4.756551
7 2997 7.0
8 8 11.763655
9 9 9.999999
9 479 4.4044647
9 1250 5.739873
9 3032 7.3315783
10 10 11.57772
10 37 5.129506
10 72 4.3092847
10 890 4.2510734
11 11 11.797035
11 164 6.6796484
11 322 6.0
11 340 5.0000005
11 345 10.797035
11 466 11.797035
11 501 6.0
11 585 5.0
11 745 6.6410837
11 759 6.6410837
11 1114 6.7582817
11 1120 6.0
11 1190 6.0
11 1241 5.6410837
11 1300 6.0
11 1434 7.898518
11 1558 7.6355867
11 1623 6.0
11 1686 6.6410837
11 1706 6.0
11 1844 8.898518
11 1861 7.898518
11 1938 7.0
11 2118 7.0
11 2132 6.7582817
11 2169 5.0000005
11 2198 6.0
11 2319 6.0
11 2489 6.6410837
11 2548 5.7582817
11 2615 6.0
11 2715 5.0
11 2895 6.0
11 2906 6.0
11 2939 5.0
11 2959 7.898518
11 2991 10.797035
11 3082 6.0
11 3118 5.0000005
12 12 11.297173
12 31 5.2971716
12 59 4.2971716
12 521 5.0880785
12 790 4.2971716
12 955 4.2971716
12 1074 4.9992743
12 1086 4.2971716
12 1168 4.2971716
12 1200 4.2971716
12 1213 4.2971716
12 1230 4.2971716
12 1484 4.2971716
12 1677 4.790181
12 1819 5.2971716
12 1997 4.2971716
12 2037 4.837558
12 2096 4.2971716
12 2220 4.7520447
12 2337 4.2971716
12 2413 5.2971716
12 2432 4.2971716
12 2486 5.2971716
13 13 9.999999
13 1506 4.3372703
13 2077 4.525068
14 14 10.0
15 15 11.35911
15 936 4.679555
15 1033 4.35911
15 1264 4.35911
15 1715 4.3904657
15 2225 7.401276
15 2448 4.679555
15 2594 4.35911
16 16 10.0
17 17 11.368448
17 1813 4.5290813
18 18 10.0
18 221 4.333396
18 570 4.2087283
18 1755 4.675886
18 2986 4.2449527
19 19 11.357912
19 635 4.2575793
19 1743 6.678956
19 2163 6.682189
19 2551 4.336349
19 2566 4.832898
20 20 11.585581
21 21 10.0
21 1050 4.6303296
22 22 10.0
23 23 10.0
23 226 6.0
23 505 6.0
23 2836 6.0
24 24 11.351772
24 110 4.6758857
24 221 5.3517723
24 957 4.3121066
24 1058 4.453284
24 1219 6.3383055
24 1296 5.4532833
24 1377 4.485342
24 1576 4.453284
24 1579 4.453284
24 1757 4.3121066
24 1901 4.453284
24 2180 5.3648663
24 2267 4.351772
24 2391 5.703172
24 2582 5.5326467
24 2837 5.4532833
24 2926 4.636221
24 2986 5.1430664
24 3010 5.1430664
25 25 10.0
26 26 11.752968
26 89 4.876484
26 178 4.752968
26 369 7.876484
26 560 4.8764834
26 628 5.876484
26 722 4.642574
26 800 4.876484
26 954 4.752968
26 1139 4.7529674
26 1166 4.479466
26 1254 5.752968
26 1286 4.876484
26 1343 5.752968
26 1525 4.6356
26 1590 4.752968
26 1632 4.876484
26 1764 5.0
26 1784 4.876484
26 1799 4.6356
26 1832 4.667185
26 1858 4.7529674
26 2166 4.876484
26 2300 4.5785007
26 2327 5.512084
26 2481 4.4428782
26 2709 4.876484
26 2960 5.0
26 3056 5.104431
27 27 11.737232
28 28 9.999999
29 29 11.238342
30 30 11.514988
30 264 5.2564273
30 493 4.786021
30 555 4.9617906
30 915 4.497529
30 939 4.4639664
30 1746 4.4128623
30 2291 4.223385
30 2322 4.7336454
30 2395 6.066951
30 3112 4.287087
31 12 5.297172
31 31 11.297173
31 59 4.714142
31 521 5.759243
31 608 4.617915
31 1048 4.2971716
31 1074 5.297172
31 1117 4.2971716
31 1200 5.968335
31 1230 4.2971716
31 1484 6.2971716
31 2096 5.2971716
31 2176 4.2971716
31 2220 5.7520447
