0 0 35.96228
0 486 2.4264088
0 1183 5.614487
0 1384 3.736041
0 1539 2.5022287
0 2930 19.296385
1 1 20.922565
2 2 10.0
2 716 6.6269197
2 843 6.237605
3 3 12.607853
3 1370 2.5188415
4 4 12.940618
5 5 12.932212
5 850 1.9240134
6 6 13.994228
7 7 10.0
7 1021 3.3610723
7 1413 2.7851918
7 2115 2.801373
7 2196 1.9504337
7 2426 2.6486719
7 2476 1.8645627
7 2997 3.3913176
8 8 11.670345
9 9 11.427113
9 1219 1.8930588
9 1576 1.8748837
10 10 10.0
11 11 11.689492
11 127 2.9350264
11 164 1.8447459
11 322 1.8447459
11 340 1.8447459
11 345 7.689492
11 466 8.449688
11 501 1.8447459
11 585 3.6894915
11 745 3.7508645
11 759 3.6894915
11 1114 1.8447459
11 1120 1.8447459
11 1165 1.8447459
11 1190 3.6894915
11 1241 4.932183
11 1300 3.6894915
11 1401 1.8447459
11 1431 2.9350264
11 1434 8.418933
11 1558 3.6894915
11 1623 1.8447459
11 1686 1.9116385
11 1706 1.8447459
11 1844 8.939082
11 1861 8.437809
11 1938 1.8447459
11 2118 2.482544
11 2132 1.8447459
11 2169 4.6894913
11 2185 2.9350264
11 2198 1.8447459
11 2319 4.2942452
11 2489 3.6894915
11 2548 2.4451528
11 2615 1.8447459
11 2715 3.6894915
11 2895 3.6894915
11 2906 3.6894915
11 2939 3.6894915
11 2959 7.675928
11 2991 5.8447466
11 3082 1.8447459
11 3118 1.8447459
12 12 10.0
12 1852 1.8487023
13 13 11.393695
13 733 1.8860139
14 14 15.505994
14 1817 3.151751
15 15 11.434799
15 2146 2.0918446
16 16 11.538755
17 17 14.684399
17 459 5.132887
17 1684 1.8508155
17 1720 2.516653
17 2305 3.2543876
17 2898 9.145703
17 3089 9.466923
18 18 12.998452
18 128 4.1628895
18 308 5.1398726
18 327 1.9189587
18 1862 1.9653678
18 2375 5.2651706
18 2704 1.991356
18 2760 1.885435
19 19 18.63374
19 150 1.8498527
19 156 1.8756166
19 212 1.9239966
19 850 2.0936618
19 862 2.4989405
19 940 3.8239675
19 1413 2.5671053
19 1457 1.8843963
19 2089 1.8627235
19 2098 3.123938
19 2292 1.8257394
19 2426 1.9961251
19 2849 3.0928247
19 2903 2.475884
20 20 12.795247
21 21 11.263902
22 22 15.324783
23 23 17.794847
23 226 2.6781902
23 505 2.727773
23 2836 2.246879
24 24 11.238027
24 526 2.5333858
25 25 15.511604
26 26 13.679017
26 270 4.096359
26 369 6.0605516
26 648 1.8665026
26 713 2.92619
26 800 4.896908
26 1254 1.8944752
26 2709 3.3594332
27 27 11.234088
28 28 12.809096
29 29 19.420134
30 30 10.0
30 1189 1.8504176
31 31 10.0
32 32 10.0
32 128 3.2154903
32 218 1.8750243
32 308 1.8439665
32 760 1.8734233
32 2375 3.1048322
32 2382 1.9719479
32 2628 2.0700262
