0 0 35.96228
0 1183 5.614487
0 1384 3.736041
0 2930 19.296385
1 1 20.922565
2 2 10.0
2 716 6.6269197
2 843 6.237605
3 3 12.607853
4 4 12.940618
5 5 12.932212
6 6 13.994228
7 7 10.0
7 1021 3.3610723
7 2997 3.3913176
8 8 11.670345
9 9 11.427113
10 10 10.0
11 11 11.689492
11 345 7.689492
11 466 8.449688
11 585 3.6894915
11 745 3.7508645
11 759 3.6894915
11 1190 3.6894915
11 1241 4.932183
11 1300 3.6894915
11 1434 8.418933
11 1558 3.6894915
11 1844 8.939082
11 1861 8.437809
11 2169 4.6894913
11 2319 4.2942452
11 2489 3.6894915
11 2715 3.6894915
11 2895 3.6894915
11 2906 3.6894915
11 2939 3.6894915
11 2959 7.675928
11 2991 5.8447466
12 12 10.0
13 13 11.393695
14 14 15.505994
14 1817 3.151751
15 15 11.434799
16 16 11.538755
17 17 14.684399
17 459 5.132887
17 2305 3.2543876
17 2898 9.145703
17 3089 9.466923
18 18 12.998452
18 128 4.1628895
18 308 5.1398726
18 2375 5.2651706
19 19 18.63374
19 940 3.8239675
19 2098 3.123938
19 2849 3.0928247
20 20 12.795247
21 21 11.263902
22 22 15.324783
23 23 17.794847
24 24 11.238027
25 25 15.511604
26 26 13.679017
26 270 4.096359
26 369 6.0605516
26 800 4.896908
26 2709 3.3594332
27 27 11.234088
28 28 12.809096
29 29 19.420134
30 30 10.0
31 31 10.0
32 32 10.0
32 128 3.2154903
32 2375 3.1048322
33 33 11.8162985
33 390 7.0723743
34 34 14.910085
35 35 15.363046
36 36 12.492444
37 37 11.556216
37 1562 3.9999993
37 1729 9.816491
38 38 15.404389
39 39 13.056844
39 599 3.2569408
39 2641 4.5989466
40 40 11.870926
41 41 11.455988
42 42 12.6143265
42 195 4.163901
42 406 3.3046942
42 488 3.7818954
42 830 3.1245136
42 1730 3.2713187
42 1829 4.735141
42 2556 3.2223577
42 2587 4.185011
42 2933 3.126702
42 3086 6.1701097
43 43 13.132085
44 44 11.483686
44 630 4.4682884
45 45 13.976076
45 599 4.3508086
45 1077 3.8989346
45 1812 3.1311226
45 2115 3.834909
45 2170 4.76149
45 2286 3.1483774
46 46 16.182373
47 47 9.999999
48 48 14.160002
48 1798 3.1353438
48 3086 5.2602644
49 49 12.58926
49 1364 3.182061
50 50 11.490681
50 629 3.5554404
50 1800 3.4487357
50 2155 3.2927413
51 51 10.0
52 52 11.290967
53 53 14.047002
54 54 18.143639
54 461 5.4783583
54 511 3.1339393
54 827 4.4945145
55 55 11.530768
56 56 10.0
57 57 26.500452
57 1281 6.382604
58 58 26.633163
58 147 7.6351967
58 161 3.9655352
58 242 20.389675
58 253 3.6963851
58 289 3.8768113
58 410 10.250327
58 962 5.6953974
58 1043 3.180982
58 1211 5.9118958
58 1357 8.546442
58 1368 3.37783
58 1737 4.4521313
58 2047 6.9827414
58 2159 6.5159836
58 2361 3.37783
58 2390 18.419584
58 2497 3.37783
58 2506 5.6346784
58 2589 4.385426
58 2663 8.625279
58 2868 3.9343302
58 2982 12.225927
58 3044 5.9118958
59 59 10.0
59 1643 3.2730222
60 60 13.032154
61 61 11.858344
62 62 11.642222
63 63 14.280615
63 2951 3.3471332
64 64 13.17253
65 65 11.726672
66 66 14.340763
66 2098 6.283243
67 67 11.205016
68 68 14.437984
69 69 11.211125
70 70 10.000001
70 2738 3.1338875
71 71 11.786239
71 2020 4.1487494
