0 0 11.520066
1 1 10.0
2 2 11.407994
2 716 11.563612
2 2291 4.9189534
3 3 11.557988
4 4 9.999999
5 5 10.0
6 6 10.0
7 7 11.417455
7 156 6.416453
7 235 6.2482667
7 733 5.490526
7 969 5.7087274
7 1021 5.248266
7 1075 5.4664674
7 1337 5.4905267
7 1506 6.367533
7 1610 5.466468
7 1896 6.4905267
7 1915 5.4905267
7 2115 5.7087274
7 2155 6.2482667
7 2196 5.4664674
7 2226 5.490526
7 2253 5.4905267
7 2402 5.0493727
7 2476 6.7087274
7 2617 5.4905267
7 2904 5.7087274
7 2910 4.913276
7 2948 6.7087274
7 2951 6.248266
7 2997 7.708728
8 8 11.714752
9 9 10.0
9 1250 5.761494
9 3032 6.7524714
10 10 11.5699215
11 11 13.346651
11 164 7.568718
11 322 7.568718
11 340 5.784359
11 345 12.346651
11 466 13.346651
11 501 6.784359
11 585 5.7843585
11 745 6.784359
11 759 6.784359
11 1114 8.188569
11 1120 7.568718
11 1190 6.784359
11 1241 5.7843585
11 1300 6.784359
11 1434 8.673326
11 1558 7.5065713
11 1623 6.784359
11 1686 7.568718
11 1706 6.784359
11 1844 10.4576845
11 1861 8.673326
11 1938 8.568718
11 2118 8.568718
11 2132 8.188569
11 2169 5.784359
11 2198 6.784359
11 2319 7.568718
11 2489 6.784359
11 2548 7.188569
11 2615 6.784359
11 2715 5.7843585
11 2895 6.784359
11 2906 6.784359
11 2939 5.7843585
11 2959 8.673326
11 2991 12.346651
11 3082 7.568718
11 3118 5.784359
12 12 11.45955
12 31 5.459551
12 521 5.258919
12 1074 5.2140584
12 1133 4.906335
12 1591 4.937986
12 1677 5.013427
12 1819 6.227636
12 2037 6.4608135
12 2096 6.0118046
12 2220 5.8360763
12 2337 5.2077966
12 2378 5.035553
12 2413 5.45955
12 2486 6.1710215
13 13 9.999999
13 1204 5.2152987
14 14 9.999999
15 15 11.628566
15 936 5.5203705
15 1264 5.334653
15 2225 7.551509
15 2594 5.334654
16 16 9.999999
17 17 11.712802
18 18 12.849839
18 1459 5.7260337
18 3097 5.2784643
19 19 12.893373
19 1743 8.167048
19 1846 5.00762
19 2163 6.994615
20 20 11.59206
21 21 10.0
22 22 10.000001
23 23 10.0
23 226 6.000001
23 505 6.000001
23 2836 6.000001
24 24 11.519342
24 110 5.449247
24 232 5.1893926
24 233 6.0309944
24 327 7.5260706
24 331 6.4835405
24 435 6.304046
24 509 5.029311
24 566 5.397929
24 570 4.909462
24 622 5.653484
24 656 5.1558356
24 667 6.2051725
24 687 5.776012
24 777 7.070603
24 787 5.758412
24 837 5.6453395
24 1205 6.536135
24 1219 6.539347
24 1296 6.973916
24 1377 5.3032136
24 1435 4.909462
24 1516 4.9207873
24 1576 5.2681375
24 1755 5.351526
24 1757 6.7742677
24 1790 5.790907
24 1901 5.24663
24 1969 6.271918
24 2001 4.9098835
24 2180 6.1967154
24 2267 5.909462
24 2521 6.287114
24 2582 6.303213
24 2597 5.193794
24 2621 5.4011307
24 2733 5.1893926
24 2772 6.9643607
24 2837 5.513701
24 2871 7.492271
24 2986 5.185788
24 3010 6.0748963
24 3021 6.2281456
24 3117 5.930587
24 3162 6.2391396
25 25 10.0
26 26 11.541512
26 89 5.4726815
26 178 5.3619404
26 369 7.7707567
26 628 5.7707567
26 1011 5.34929
26 1254 5.5415106
26 1286 5.4726825
26 1343 5.541511
26 1590 5.2582393
26 1764 5.7019267
26 2300 5.8914514
26 2960 5.000001
27 27 11.520734
28 28 10.0
29 29 10.0
30 30 10.0
31 12 5.459551
31 31 11.459549
31 521 6.043947
31 1074 5.459551
31 1200 6.2445784
31 1484 6.45955
31 2037 4.9728384
31 2096 5.4595504
31 2220 6.8360767
32 32 11.437967
33 33 11.616685
33 233 6.0554028
33 331 6.270299
33 332 4.9199033
33 667 5.2252316
33 837 4.918241
33 1601 5.35779
33 1707 5.1896744
33 1857 5.197995
33 2003 5.7668324
33 2040 5.0589905
33 2430 5.1896744
33 2725 5.0430126
33 2772 6.013031
33 3117 5.2036014
34 34 13.2445545
34 233 6.230167
34 302 5.5027704
34 837 4.9687467
34 2532 5.0453415
34 2772 6.2132235
35 35 11.570047
36 36 9.999999
37 37 11.591797
37 890 9.321016
37 1562 8.591799
37 1729 9.591799
37 2153 6.3210163
38 38 13.010306
38 521 5.9661283
38 608 5.0459957
38 1200 5.1667595
38 1484 5.309167
38 2220 5.8360763
39 39 12.977313
39 71 6.299646
39 278 6.252594
39 405 5.488657
39 634 6.488657
39 1186 5.307533
39 1225 5.307533
39 1540 5.39431
39 1590 7.259412
39 1599 5.8019147
39 1671 6.3075323
39 1718 5.307533
39 1753 5.3075323
39 1931 5.870525
39 2007 5.7741427
39 2014 7.0782876
39 2539 6.5482855
39 2554 6.307533
39 2641 5.3190417
39 2724 5.9682627
39 2946 6.488657
40 40 13.023218
40 311 5.051971
40 434 5.2662935
40 470 5.2662935
40 1324 5.2662935
40 1426 6.266294
40 1709 5.2662935
40 2099 6.0206447
40 2140 6.078745
40 2352 6.051971
40 2873 5.266294
41 41 10.0
41 1336 5.46877
42 42 11.491571
42 48 5.7338448
42 830 5.7457857
42 1951 5.451874
42 2556 6.451874
42 2750 4.9149327
43 43 10.0
44 44 10.0
45 45 10.0
46 46 10.0
46 2103 5.0
47 47 10.000001
48 42 5.733845
48 48 11.467691
49 49 9.999999
50 50 11.51548
50 980 6.3082156
50 1610 5.51548
50 1915 5.5395393
50 2038 5.7577405
50 2155 6.2972794
50 2196 6.51548
50 2617 5.30779
50 2904 5.7577405
51 51 10.000002
52 52 9.999999
53 53 11.534684
53 901 5.0409226
53 2821 4.978234
54 54 11.6888685
55 55 10.0
56 56 11.576204
57 57 11.638852
58 58 11.870906
58 1419 5.6310797
58 2390 8.337702
58 2845 7.1723814
58 2971 5.6310797
59 59 11.45955
59 179 5.459551
59 399 5.4595504
59 521 6.9661283
59 608 6.045995
59 1200 5.1667595
59 1484 5.3091664
59 1643 5.45955
59 2122 5.3171425
59 2220 5.8360767
60 60 10.0
61 61 10.0
62 62 11.618483
63 63 10.0
63 156 5.707725
63 254 5.781799
63 584 5.0
63 629 6.7911234
63 969 5.0
63 1075 5.8005247
63 1077 5.0000005
63 1337 6.7817984
63 1506 5.6588054
63 1896 5.781799
63 2115 5.0
63 2441 4.999999
63 2904 5.7911234
64 64 10.0
65 65 13.134472
65 127 5.02773
65 461 6.0277305
65 720 7.8887014
65 872 5.4282064
65 886 6.273501
65 1556 7.1100845
65 1560 5.326027
65 1670 5.732731
65 1874 6.0277305
65 2317 7.5238113
65 2762 5.9006443
65 2976 7.288844
66 66 10.0
67 67 9.999999
68 68 10.000001
69 69 11.407995
69 409 5.4353576
69 1282 5.168414
69 1470 5.4045053
69 2042 5.44539
69 2291 4.918953
69 2295 6.4589567
69 3112 5.4045057
69 3140 5.231197
70 70 10.0
71 39 6.299646
71 71 19.297005
71 96 7.3043203
71 265 5.3582067
71 278 6.227595
71 354 7.227595
71 514 5.980288
71 527 6.7004447
71 580 6.6283937
71 607 6.6443634
71 674 5.074332
71 728 10.986601
71 1034 6.6443634
71 1075 5.358207
71 1077 10.360489
71 1340 6.6283937
71 1420 9.74558
71 1467 7.503908
71 1506 7.017013
71 1515 9.9866
71 1540 11.329106
71 1580 6.617907
71 1595 6.7004447
71 1599 9.9866
71 1602 6.6179075
71 1604 8.591677
71 1662 6.6443634
71 1716 10.9866
71 1812 7.299646
71 2020 8.360489
71 2147 9.861862
71 2384 6.5916767
71 2402 4.9414396
71 2467 6.6283937
71 2539 6.299646
71 2546 8.41657
71 2641 6.299646
71 2719 8.389564
71 2839 6.7004447
71 2862 5.074332
71 2883 7.6283937
71 3049 8.41657
72 72 13.3732815
72 883 5.6866407
73 73 10.0
74 74 10.0
75 75 11.503869
75 2634 5.2511168
76 76 11.438377
76 1551 5.142375
76 1892 5.1543684
76 1979 5.142375
76 2291 5.8497434
77 77 10.0
77 2040 5.125318
78 78 10.0
79 79 11.433457
79 332 4.9978333
79 352 5.000001
79 369 5.442674
79 623 5.184328
79 1202 5.236007
79 1461 5.2043824
79 1515 5.379381
79 1741 5.1446004
79 1764 5.4186554
79 1929 5.2951446
79 2147 5.2235484
79 2467 5.4522843
79 2633 5.015849
79 2725 4.9500046
79 2809 6.107389
79 3049 6.1541667
79 3142 5.5762734
80 80 11.45538
81 81 9.999999
81 1824 4.999999
81 2725 5.435573
82 82 9.999999
82 2016 5.70519
83 83 11.459551
83 1591 5.8039627
83 1601 4.9897156
83 2220 5.8360767
83 2486 5.276058
84 84 10.0
85 85 11.54235
85 246 5.3084936
85 590 5.052576
85 687 6.0130396
85 1809 5.1560097
85 2242 6.6103926
85 2244 5.5104246
85 2819 5.130668
85 2852 6.850845
86 86 10.000001
86 1941 5.760021
87 87 10.0
88 88 10.000001
89 26 5.4726815
89 89 10.0
90 90 11.503869
90 1059 6.2409143
90 2511 6.9910674
91 91 11.447678
91 2647 5.2629676
92 92 13.515437
92 1699 5.6186895
93 93 11.493893
93 331 5.229926
93 632 7.7469454
93 837 6.25062
93 2001 5.2173686
93 2574 5.251834
93 3147 9.5358715
94 94 10.0
94 2790 5.4972005
95 95 10.0
96 71 7.3043203
96 96 11.531134
96 514 4.988741
96 527 7.0517163
96 674 5.370763
96 728 7.7886686
96 809 5.256125
96 992 5.3259745
96 1034 5.0629263
96 1075 5.566091
96 1077 8.097205
96 1223 5.029679
96 1337 5.523306
96 1340 5.597
96 1420 5.859268
96 1506 5.305834
96 1515 7.5943165
96 1540 7.8610187
96 1580 5.265469
96 1595 6.062227
96 1599 6.490595
96 1602 5.0322056
96 1604 5.994854
96 1662 6.028509
96 1716 8.788669
96 1812 5.2560434
96 2020 6.097205
96 2147 8.318714
96 2260 5.5338173
96 2719 5.2602596
96 2839 6.0622272
96 2883 6.7913523
96 3049 6.8328476
97 97 9.999999
98 98 11.529994
99 99 10.0
100 100 10.0
101 101 10.0
101 882 5.718871
102 102 10.000001
103 103 13.05129
103 233 6.205984
104 104 9.999999
105 105 10.0
106 106 10.0
107 107 10.0
107 686 4.9737306
107 1307 5.2454996
108 108 10.0
108 1067 5.5021296
109 109 9.999999
110 24 5.449247
110 110 10.0
110 2180 5.5704036
110 2582 5.0
110 3010 5.464184
111 111 9.999999
112 112 11.545815
113 113 10.0
114 114 11.459551
114 177 4.9327726
114 437 5.9327726
114 978 4.9327726
114 1117 5.204793
114 1591 5.70277
114 1601 5.089529
114 2037 4.9552736
114 2220 5.8360763
114 2259 5.204793
114 2337 4.9327726
114 2378 6.0192738
115 115 9.999999
116 116 10.000001
117 117 11.696358
117 1823 5.094699
117 1900 7.0026493
117 2188 6.0694327
118 118 10.000001
119 119 11.493006
119 1772 5.0
119 1789 6.509932
120 120 11.509657
120 442 5.0
120 1491 5.277155
120 1502 5.232669
120 3117 5.192901
121 121 11.46608
121 3087 5.2697005
122 122 11.463337
123 123 10.0
124 124 12.947388
124 269 7.3181767
124 287 5.8626366
124 395 8.235188
124 435 6.2407026
124 1359 8.76229
124 2034 5.556683
124 2391 5.2474613
124 2704 5.36747
124 2900 6.3181763
124 3027 5.9162984
124 3077 5.220087
125 125 9.999999
126 126 11.423643
126 539 5.0
126 2450 6.415723
126 2769 5.433033
127 65 5.02773
127 127 11.461873
127 461 5.322844
127 501 5.7309365
127 720 5.3228436
127 1241 5.4923997
127 1431 7.77627
127 1452 5.238144
127 1670 6.4618726
127 1874 5.322844
127 2169 5.1667595
127 2317 6.772893
127 2406 5.4866667
127 2906 5.7309365
127 2939 5.730936
127 2976 6.238144
128 128 10.0
128 327 5.0277596
128 331 5.5714245
128 622 4.922287
128 667 5.6811295
128 687 5.1613474
128 1296 5.9793816
128 1901 5.0153046
128 1969 5.0448556
128 2597 5.199259
128 2837 5.238226
128 3162 5.21937
129 129 10.0
130 130 11.407995
130 274 5.145056
130 1410 5.4079957
130 2291 6.918953
131 131 10.0
132 132 10.000002
132 774 5.000001
132 779 5.0000005
132 1055 6.2753816
133 133 13.056898
133 1430 5.0579457
133 1620 5.009014
133 2262 7.046873
134 134 11.519367
135 135 10.0
136 136 10.000001
137 137 10.000002
137 628 5.0000014
137 1947 5.0000014
137 2166 5.0000014
137 2215 5.000001
137 2412 5.0000014
137 2603 5.000001
138 138 10.0
139 139 11.5286875
139 233 5.386053
139 331 5.298723
139 667 6.0143843
139 1857 5.212303
139 2081 5.986001
139 2335 5.1042886
139 2574 5.1353984
139 2659 4.934042
139 3053 4.940192
139 3117 6.281088
140 140 11.7190895
140 855 5.117845
141 141 10.0
142 142 13.051655
142 232 5.131435
142 233 6.03102
142 331 5.6706896
142 890 5.3730183
142 1259 6.037188
142 2153 5.3730183
142 2733 5.131435
142 2772 5.9025054
143 143 10.0
144 144 9.999998
145 145 10.0
145 644 5.1546526
146 146 10.0
146 1964 5.075474
146 2402 5.580787
147 147 10.000002
147 2845 5.1556563
148 148 14.4188385
148 188 5.3875294
148 203 5.2309103
148 232 8.03224
148 233 8.445281
148 302 5.9899273
148 376 6.4992576
148 435 5.45906
148 443 6.199396
148 465 4.9196453
148 566 8.009481
148 626 4.90145
